Test1,
"BeeReeeReeBeeRBeeBeeBRReBReRBBeRBeRRRBBRBR,6,7,5",
"RBeReeRBReBeeBRReBBeRBReBReBBBBRBRRRRBBRBR,6,7,3",
"eeeeeeeeeeeeeeBeReeeeBBRRBRRRBRBRBBBRBBBRR,6,7,0",
"eeeeeeeeeeeeeeeReeeeeeRBBeReRRBBRBBRRBBRBR,6,7,0",
"eeeeeeeReeeeBeBeeeeBRBeBeeRBBBBeeRRRBRRBRR,6,7,7",
"eBReeeeeRReeeeeRReeeeBBBeeeeBRRBBeeBRBRBRB,6,7,5",
"eeeeeeeeeeeeeeeeReeeeeeBRRBReeBRRBBBBBRBRR,6,7,0",
"eeeRBReeeeRBBeeeeBBReeBeRRReRBeBRBeRBRRBBB,6,7,4",
"BeeeeBBReeeeBBBeBeeRRReReeRRBRBReBRRRRBBRB,6,7,4",
"BeeeeeeReeeeeeReeeReeBeeeRBeReeeRBeBRBBBRR,6,7,6",
"eeBeeBeeeBeeBeeeBeBReRBReRReBRReBRBRRRBRBB,6,7,5",
"eeeeeeeeeeeeeeReRBeeeBeBBeRBBRRBBRBRRRBRRB,6,7,0",
"eeeeeeeeeReeeeeeBRReeeeRRReReBRBBRBRBBBRBB,6,7,0",
"ReeeeeRBeeeeeBReeeeeRBeeeeeBReBBeRBBRBRRBR,6,7,5",
"eBeeeeeeBeRBeeeBeRReeeBeBBeeeReRRReRBRRBBB,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeRRBBBBeRRRBRBB,6,7,0",
"eeeRRReeeeBBBeBReRRBeRRBBBReBBRRBRBRRBRBBB,6,7,4",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeBBBRRRR,6,7,0",
"ReeRBeBReeRBeRBeRBReRReBBBeBBeRBReRBRRRBBB,6,7,3",
"BeeeReeReeeReeReeeBBeBRBeRBRRBBeRBBRRRBBRB,6,7,5",
"eeeeeeeeeeeeeeBRReeBBRRReBRBBRReRRBBBBRBRB,6,7,0",
"eeeeeeeeeeeeeeBeeeeeeReeeReeBBBRReeRBRRBBR,6,7,7",
"eeeeeeeeeeBeeeeeeReeeeeeBBBeBeeBRRRBRRBBRR,6,7,7",
"ReReeeeBeReRBeBeReBBRBeReRBBReBeBRRBRRRBBB,6,7,0",
"eeeeeeeeeeeeeeBeeeBBeReeeRBRReeeRBBRRBRBBR,6,7,0",
"eeeeeeeeeeeeeeeeeReeeeeeReBeeeeReRBRBBRBBR,6,7,0",
"eeReeeBeeBeeeReeBeeBReeReeRRBeRReBBBRBRBRB,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"eeBeBBeeeBeRReeeReRBBeeBeBRRBBReRBRRBRRBBR,6,7,4",
"eeeeBeeeeeeBeeeeeeReReReeBeBBBeRBeRBBRRRBR,6,7,6",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeBRRBBBBRRRBRBR,6,7,0",
"eeBReeeeeBBeeeeRRReeeeRRReeeeBBBeBeBBBRRBR,6,7,5",
"eeeReeBeeeBeeBeeeBeeBReeReRRBReRBRBRBRRBBB,6,7,5",
"eeeeeeeeeReBeeeeReBReeeReBReeRBeBReBBBRRBB,6,7,0",
"eeeeeeeeeeeeeeReBeeeeRRBeRBeBRBeRReRBBRBBR,6,7,0",
"eeeeeeeeeeeeeeeeReeeBeeBeReBeeRRRBRBBBRRBB,6,7,7",
"eeeeeeBeeeeeeBeeeeeeBeeeBeeRReBReBBBRRRBRR,6,7,6",
"eeBeeBeeeBeeReeeBeeReeeReeBBRBRBRRRBBRRBRR,6,7,5",
"eeeBeReeeeReReeeeBeBeeReBeReBBRBRBeBRBRBRR,6,7,5",
"BeeBBReBeeRRBeBeeBRBeReeBRBeReeRBReRRBRBRB,6,7,3",
"eeeeRBBeeeeRBBeeeeBRReeeeBRReReeBBBRBBBRRR,6,7,4",
"eeeeeRReeeeeBReRBeeBBeRBeeBRRBReBRBBBRRRBR,6,7,5",
"eeeeeeeeeeeeeeBeeeeeeBBRBReRRRBRRBRRBRBRBB,6,7,0",
"BeeeeeeBeeBeeeBeeReeeBeeReeeRBeBReeRRRBRBR,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeBBBBeeeBBRBRRRRBRRRBR,6,7,0",
"eeeeeeeeeeeeeeBBReeeeRRRBRBBBBRRBBRBRRBRRB,6,7,0",
"eeReeeeBRBeeeeRRBeeeeBBBRRReBRRBBRRBRBBRBR,6,7,6",
"eeeeReBeeeeBeReeeeReBReReBRBReRRBBBRBBBRBR,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"eeeReeeeeeBeeeeeeRReeeeeBBeeeBeBReRRBRBRBR,6,7,6",
"eBeBeBRRReBeRRRBeBeBBRReReRBBReBeRRBBBRBRB,6,7,3",
"eeeeeBeeeeeeBeeeeeeBeBeeeeReBReBBRRRBRRBRR,6,7,6",
"eeBRRReeeBRBReeeRRBBeBeBBRBeReRBBBRRRRBBRB,6,7,3",
"eeeBeeBeeeReeReBeReeBeReBeeReBeReRBBRRBBRR,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeBBBRRRR,6,7,0",
"eBeBReeeBeRBeeeReRBeeBBeRBeeRBRBReRRRBRBRB,6,7,4",
"eeeeeRBeeBeeRReeBeeBReRReeRBBRReeBBRBBBRBR,6,7,5",
"eeeReBBeeeReBBeeRBeRReeRReBBeeBReRRRBBBRRB,6,7,4",
"RBeeBeBBReeReRRBeeBeBBBeRReBRReRReRBBRRBRB,6,7,3",
"eeeeBeeeeReReeeeReBeeeRBeReeRBBBReeBBRBRRB,6,7,6",
"eeeeeeeeeeeeeeReeeeeeBRRBBeRRBRRBeBBBBRRBR,6,7,0",
"eeeeeeeeReBeeeeBeRBReeBeBRBReBeRRRBRRBBBRB,6,7,0",
"RReeeeRRBeeeeRRReBeeBBRBBReBBRBRBeBRBRRBBR,6,7,4",
"eeeeeReeeeeeBeeeeBeReRBBReReRRBBRRRBRBRBBB,6,7,6",
"eeeeeeeeeeeeeeeBBeReeeBReRReeRBeBRRRBBBRBB,6,7,7",
"eeeeeeeeeeeeeeeRBBeeeeRBReReeBRReBRBRBBRBB,6,7,0",
"eeeeeReeeeeBBeReeeBReBRReRBeRBBeRBeRBRRBBB,6,7,6",
"eRRBeBeeRBReBeeRRReBBeBRReRBRRRBeBRBBBRBBB,6,7,3",
"eeeeeBBeeeeeBReeReeRBeeRRBBRRRBBRBRBBRRRBB,6,7,5",
"ReeBeeeReeBeBeBeeReReReeReReBeeReBeRRBBRBB,6,7,5",
"eeeeeeeeeeeeeeReeeeeeRBBeeeeRRBeeeBRRBBRBR,6,7,0",
"eBeeeReeReeRBeeBeeBBeBReeRReBReBRBeBRBRBRR,6,7,5",
"ReeeeReBeeeeBeBeeeeRBBeeeeRBReReeBRRBRBBBR,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"BeeReBBReeBeRRBeeBRBRReeRBBBReeBRRRBBRRRBB,6,7,3",
"eBeBReBeReBReBeReRBeRBReRReRBBeRBeBRBBBRRB,6,7,3",
"eeeeRBeeeeeBBeBeeeBBeRRBeRReRBRRBBeBBRRRBR,6,7,5",
"ReeeeeeReeBeReReeBeReReeBeBBBeRReBBBBRRBBR,6,7,0",
"eeeeeeeeeeeeeeReBeeeeReBeeBRBeBBRRRBBBRRRB,6,7,0",
"eeeeeeeeeeeeeeeeBBBBeBBRRBReRRRBRRRBBRRBBR,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeReBeeBRRRRRBRBBB,6,7,7",
"eeeeBBeReeBBReReeRRReBReBBReRBeRRBeRBBRBBB,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBBBRBBRRR,6,7,0",
"BeeBeeRReeReeBReeBeBRBBRReBBBRRReRRBBBRBRB,6,7,4",
"eeReReeeeReBeeeRBeReeeBBeBeeBBRBRRRRBBBRBR,6,7,5",
"eeReeeRReBeeeBReBeBeRReBeReRBBRBRBRBBBRRBB,6,7,5",
"eeeeeeeeeeeeeeeeeeeeRRBeBeeRRRBBBeRRRBBBRB,6,7,7",
"eeReBReeeBeBBeeeReRBeeeBeRReeeRBRRBBRBRBRB,6,7,4",
"BBReBeeRRBeBeeBRBeReeBRBeReeRBRBBeRBRRRBBR,6,7,3",
"eBeeeeeeRReeeeRBBeeBeBBReBReRRRBRBeBBRBBRR,6,7,6",
"BeBReReReBReBeReRReBeBeRBeReRBRReBeBRBRBBB,6,7,3",
"eeBeeeeeeReeeeeeBeeeBeeBReeBeeBReRRBRRRBBR,6,7,6",
"eeeeeeeeeeeeeeeeBBBeeReRRBeBBRRRBeRRRRBBRB,6,7,0",
"eeeeeeeeeeeeeeeReBeeeRBeBReRBReBReBRRBBBRR,6,7,0",
"eeeeeeeBRRRReeRBBBReBBRRBReBBBBRBeRRBRBBRR,6,7,0",
"eeeeeBReeBeeRReeReeBBeeRRRBReeBBBRRRBRRBBB,6,7,5",
"eeeeeeeeeeeeeeReRReBeRBRBeBBBBBRRBBRRBRRBR,6,7,0",
"eeeeeeeBeeeReeRBeeReeBReeReeBBeBRBRRRBRBRB,6,7,0",
"BeeeReeBeeeBeeReeeBeeBeeeReeRBBBReRBRRBRRB,6,7,5",
"eReeeeeeReeBBeeBeeRBeRBeeBReBReRRBeBRBRBBR,6,7,6",
"eeeeeeeeeeeeeeeeeBeeeeBeReReeBBBeReRBRRRBB,6,7,7",
"eeReeeeeeReeeeReBeReeBeReBBeBBReRBeRBRBBBR,6,7,6",
"ReeeeBeBBeeeBeRReeeRRRReeeBBBRBBeRBRBRRBRB,6,7,5",
"eeeeeeeeeeeeeeReeeeeeBRRBReBRBRBBeRBBRRRBB,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeRRRReeeBBRBRRBBBRBRBB,6,7,0",
"eBeeeeeeBeeeBeeBeeeBeeBeeeRReRBeeRRBRRRBRB,6,7,0",
"eeeBeeBeeeReeBeeeBeeBeeeReeReReBReRBRRBRBB,6,7,5",
"eBeBReRBBeBReRBBeRBeBRReRBeRRBeBBeRBBRRRBR,6,7,3",
"eeeeeeeeeeeeeeReReeeeReRRBReReBBRBeBBBRBRB,6,7,0",
"eeBBeReeeRBeReeRBBeBeeRBRBBBeRRBRRBBBRRRBR,6,7,4",
"BeeReRBReeBeRBBeeBeRRReeBeBBRBRReBRRBRBRBB,6,7,3",
"eeeeeeeeeeeeeeeBeReeeeBeRRBReRBRBBRBRBRBRB,6,7,0",
"eeRReeeeeRBeeeeeBReeeReBBReeBBRRRBeRRBRBBB,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeBBBBeeeRBRRRBR,6,7,0",
"eeReeeeeeReeeeeeBeeeeBeReeeeReRBBeeBBRRRBB,6,7,6",
"eeeeeeeeeeeeeeeReeeeeeReeRBBBRBRBBBRRBBBRR,6,7,0",
"eeRReeReeRReeBBeRBeRBReBBeBBBBRReBRRBBRBBR,6,7,4",
"ReeeeeBRBeeeeRBReeBeRRBeeReRRBeRBeBBRBBRBB,6,7,5",
"eeeeeeeeeeeeeeBBeeeeeRBBReBRBRRBRRRRRBRBBB,6,7,0",
"eeeeeeeeBeeeeeeBReeReeBRReBBeBBReBRRRBRBRB,6,7,0",
"eeeeeeeeeeeeeeeeeBeeeBeeBBReBReBRRRBRBBRRR,6,7,0",
"eeeeBRRBeeeBRRBReeRRRRReeRBBBReeRBRBBBRBBB,6,7,4",
"eBeBeeeeRRBeeeeBRRReeRRBBReeBBRRRBeBRBRBBR,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeBBBRRRR,6,7,0",
"eeeBeeeeeeReeeeeeReBeeBeBBReBRRRBBeRRRBRRB,6,7,6",
"eeBeeeeeeReeeeRBBeeBeBRReeReBRReBBRRBRBRBR,6,7,6",
"RBeBBBeRBeBRBeBReRRBRBRRBBRRRBRBBRBRBRRBBR,6,7,2",
"BeReeeeReReeeeReReeeeRBBeeeRBBBeeeBRBBRRBR,6,7,5",
"eeeeeeeBeeeeeeBBReBBBBRReBBRBBRRRBRRRBRRRB,6,7,0",
"eeeeeeeeeeeeeeeeeeReeeeeeBeReBReBRRBBRRRBB,6,7,7",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeBBRRRReRBRBRBB,6,7,0",
"ReBeeeeBBBeeRBRRBReBRRRBReRRBBRRBBBBRBBBRR,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRReeBBBRBBB,6,7,0",
"eeeeeeeeeeeeeeReeeeeeBReRRBeBRRBRBeBRBRRBB,6,7,0",
"eeeeeeeeeeeeeeeBeeBeeeReeBReeBeeBReRBRRBRB,6,7,0",
"eeRReeeeeBBeeeeeBReeeeeRReeeeBBBReeRRBBRBB,6,7,5",
"ReReeeeBeReeeeBeBeBeeBeReRBeReBeRReBRRRBBB,6,7,5",
"BReReeeRReBeeeBBeBeeeRRBReeeBRBBBRBRRRBRRB,6,7,4",
"eeReeeeReBeeeeReBReeeReRBeeeBeRBeeeBBRBRBR,6,7,6",
"eeeeeeeeeeeeeeeRReeBeeRReeBeRRReeBBBBBRRBB,6,7,0",
"eeRReReeeRBeBeeeRBeReeBBReBeeRBRBRBBBRBRRB,6,7,4",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRReeBBRRBBB,6,7,0",
"BeeeeBBReeeeRRBeeeeRBBeBeeBRRRRBRRBBBBRRRB,6,7,4",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeRReBBBBBRRBRRB,6,7,0",
"eeeeeeeBReeeeeRReReRBBReBeBBRRBBeBRBBRRRBB,6,7,0",
"eeeeeReeeeeeReeeeeeBeeeRReBeeBBReReBBRRRBB,6,7,6",
"BeeeeeeBeeReRBBeeBeBRBeRReRRRRRBeBBRBRRBRB,6,7,0",
"eeeeReeeeeeReeeeBeBBeRRBeRReRBReBRBRBBBRBB,6,7,6",
"eeeeeeeeeeeeeeBeeeeeeBBReeeBBRReReRBRBRBRB,6,7,0",
"eeeeeeeeeeeeeeeReeeeeeReReBBeReRBRBRRBBBRB,6,7,0",
"eeeeeeeeeeeeeeeRBeeeeBRBeeReRBReeBeBBRBRRR,6,7,7",
"eBReBRBeBBeRRReRBeBRBeRBeBBBeBRRRBBRRRBRRR,6,7,2",
"eeBeReBReReReBReBeBBBBeReBRRBeReRBRBRBRRRB,6,7,4",
"eeeeeeeeeeeeeeeRBeeeeeRBBRBReRRBBBRBBRBRBR,6,7,0",
"eeeeeeeeeeeeeeeeeReBRBeeBeRRBRRBRBRBBBRRBB,6,7,0",
"eeeeeeeeeeeeeeeeBReeeeBRReBRRRBBBRBRRRBBRB,6,7,0",
"eeRBRBeeeBBRRReeBRBRBBeRRBRBBeBBRBRRRRBRBR,6,7,3",
"eeeeeeeeeeeeeeBeRRReeBeBBRBeReRBRBeBRBRRRB,6,7,0",
"eBeeBeeeReeBeReReeBeReBBeBeBeRBRRBRRRRBRRB,6,7,0",
"eeeRRBeReeRRBeReeRBReRReBRBeBReRBBeBBBRBBB,6,7,4",
"eeBRBeeeeRBReeeeBRBeeBeBBBeeRRBBBeeRRRBRRR,6,7,4",
"eeeeeeeeeeeeeeeeeeeeeeRBBeeBBBRReeRRBRRBBR,6,7,7",
"eeeeeeeReBeeeeBeBeeeRReBeeeRBRBReRBBRRRBRB,6,7,0",
"BeBeeeBReBBeBBReRReRBBeBBBRRBeRRRBRRRRBBRR,6,7,4",
"ReBeBeeReReReeReBBReeBeRRRBeBRBBBRRBBRBBRB,6,7,4",
"RBeeBeeBBeeBeeBBeeReeRReeBeeRReBRRRBBRBRBR,6,7,4",
"BReeeeeRRReeBRRRBeeRRBRReeBRBBBeeBBRBRRBBB,6,7,0",
"eBeeeBeeBeeeReeReeRReeBeBBReeReBRBeRRBRBRB,6,7,5",
"eeeeeeeeeeeeeeeBBReeeeBRRRBRBRRRBBBBRBRBBR,6,7,0",
"BReeRBeRReeBReRBeeRReBReeRRBRBeeBBBRBRBRBB,6,7,3",
"eeeeeeeeeeeeeeBeRRBReReBBRBBBRBRRBRBRRBRBB,6,7,0",
"eBBeeeeeBReeeeeRBeeeeeBBeeeRBBRRBRBRRBRRRB,6,7,5",
"eReRReeeReBReeeBeRBeeeBeBBeeBReBReeBRBRRBB,6,7,4",
"eReeBRBeReBBBReBeBRBBeReRBRReBBRBRRBBRRBRR,6,7,3",
"eeeeeReeeBeeReeeBeeBeeBReRRReRBeBBBRRBRBRB,6,7,6",
"eeeeeeeeeeeeeeBeeeeeeBeRReeBBBRReBRBRRRBRB,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"eeeeeeeeeeeeeeeeRReeeeBBRReBRBRBBRRBBBRRBR,6,7,0",
"eReeBeeeBeeBeeeReeReeeReeBReBBeBBRBRRRBRBR,6,7,5",
"eeeReeeeeeBeeeeeeBeeeeeeReeeeReReBeBBRBRRB,6,7,6",
"eBBeBReeBReRBeeRReRBeeBBeRBRBRReBRBBRRBBRR,6,7,3",
"RRBeeeeBBBeeeRBBReeeBRRReeeBRBReeeBRRBRBBR,6,7,4",
"BeeeeeeReeeeeeBeeeeeeBeeReeeReBBRBRBRRBRBR,6,7,6",
"eReeBeBeBeeBeRRBeeBeBRBBeReRBRReBeRRBRBBRR,6,7,4",
"eeeeeBReeReeRReeBeeBBeBReRBReBBeRRRBRBBRBR,6,7,5",
"eeeeeBeBeeeeBeRBeeeReBReeeBeRBeReRBRBRRRBB,6,7,6",
"eeeeeeeeeeeeeeBeeeeReReeeeBeBeeBeRBBBRBRRR,6,7,7",
"eeeReBeeeeBeReReeBeReReRBeBeBBRRBReBRBBBRR,6,7,5",
"eeeeeeeeeeeeeeeeeeBBeeeeeRBRReeRRBBRBRRBBR,6,7,0",
"eeBeeReeeReeBeeBBeeBeeRBeeReBRReeReBRRBBRR,6,7,5",
"BeeeeRBReeeeRRReBeeBRBRRReRBBRBBeBRBRBRRBB,6,7,4",
"ReeeeReReeeeReBeeeeBeReeeeBeBBBeRReBBRBRBR,6,7,5",
"ReeeeeeBeeeeeeReeeeeeBeeeeeeRBeeeeeRBRBRRB,6,7,6",
"eeRReeBeeBBeRBeRRReRReBBReRBeRBBeBRRBRBBRB,6,7,4",
"ReBeBeRBeReReBBeBeBeRReReBeBReBeReBBRBRRRB,6,7,3",
"eeeeeeReeeeeeReeeeeeReeeeBeBBBBRBRRRBRRBBB,6,7,6",
"RReeeReBBeeeBeBRBeeBeBRRReReRRRBRBeBBBRBBR,6,7,4",
"RRBeeeeRRReeeeBRBeeeeRBBeeeeBBReBeeBBRBBRR,6,7,4",
"eeeeeBeeeeeeReeeeeRRRBeeRBBRBeBRBBBRRBBRBR,6,7,6",
"BeeBeeeReeReeeBeeReeBRReBReRBReRBBBBRRRBBB,6,7,5",
"BeeeeReReeeeBeBeeeeReBeeeeBeBeReRBeRRBBBRR,6,7,5",
"eRBeeeReRBeeeReBBeeeReRReBeBRRRBRBBRRBBBRB,6,7,4",
"eeeeBeBeeeeReRBeeRBRRBReBBBRRBBRRRBRRBRRBB,6,7,5",
"eBeeeeeeReeeReeBeeeBeeBeeBRReReRBBRRRBRBRB,6,7,6",
"RBReReRBRReBeRBRReReBBBBeBeRRRBBReBBRBRBRB,6,7,2",
"BRReeeeRRReeeRBBBeeeBBBBeeRBBRReeRRRBBRRBB,6,7,4",
"eReeReeeReeReeeBReBeeeBBeBeeBRRRBeRBBBRRBR,6,7,5",
"ReBeeeeBeBeeBBBeReeRBReBeeRRBeRBRBRBRRBRRB,6,7,5",
"eeeBRReeeeBRReeeeBRBeeeeRBBeeeeRBRRBRRBBRB,6,7,4",
"eeeeeeeeeeeeeeeBReeeeeBReBBReRReBBRBBRBRRR,6,7,0",
"ReeeRBeReReBReReReBReBBBeRBeRRReBBBBRBBRBB,6,7,4",
"eeReRBReeReBRBReReBBRBeBeBBRBeBeRRRRRBRBBB,6,7,3",
"ReBeeeBReReeeRBeRReeBBeBBeeRBeRReBRRBRBRBB,6,7,4",
"eeeeeeeeeeeeeeeRRBeeeeRBRReBeBRBBeRBBRRBRB,6,7,0",
"eReeeBeeBeeeReRBeeBBeBBeeRReRRBeBBeRRBRRRB,6,7,5",
"eeeeeBeeeeeeReeeeeeBeeeeeeReeBBRRBRRBRBRRB,6,7,6",
"eReBeeReReReBReReBeBReBeBeBReReBBRBBBRRBRR,6,7,0",
"eBeeeeeeBeeeeBeRReBeReRBeReBRBBRBRBRRRBRBR,6,7,6",
"eeeeeeeeeeeeeeeeeeeeeBReeeeeBBeRReeRBBBRRR,6,7,7",
"eeeeeeeeeeeeeeeeeeeeeBBBBeeeBRRBeRRBBRRBRR,6,7,0",
"RReReeeBBeReeeRReBeeeRBeReReBBeReBeBBBRRBB,6,7,4",
"eeBeRBeeeBeBReeeBeRBeeeReBBeeeRBRBeRBRRBRR,6,7,4",
"eeReeBeeeReeReeeBReReeRBBeReBRBBeBeBBRBRBR,6,7,5",
"eReeBBeeBeeRBeeRReBReeRReBBeeBBBRRBRRBRRRB,6,7,4",
"eeeReeeeeeBeeeeeeReeeeeeBeeeReeBeeRBBRRRBB,6,7,6",
"BReeReeRBeeRBeRReeBBeBReeRBBRBReRRBBBRBRBR,6,7,4",
"eeRReeeeeBReeeReRReeeBeBBBeeBeBRBBeBRBRRRB,6,7,5",
"ReeeeeeBeeeeBeBeeeeReBeeeeBeReRRBRRRRBRBBB,6,7,6",
"eBReeeeeBReBeeeRRBReeeBRBBeeeRBRRReBBRBBRB,6,7,0",
"eReeeBeeBeeeBeeReeeBeeReeRBeeBBeRReRRRBBBR,6,7,0",
"BeeeeeeBeeeeRRReeeRBRBeeeBRRBBeRBRBBBRRBRB,6,7,6",
"eeeeeeeeeeBeeeeeeBeReeeeReBBeeRReBBRBBRRRB,6,7,7",
"eBeeeeeeBeReeBeBeReeBeBeReeRRRBBeeRRRRBBBR,6,7,0",
"eeeeeBBeeeeeRBBeReeBRBRReeRBRBBReBBBRRBRRR,6,7,5",
"eeeeeeeBeeReeeReeRRBBBeeBBRBBBeRRBRRBBRRBR,6,7,0",
"eeeeeeeeeeeeeeeeeeReeeeBeRRBBeBeRRBRBBBRRR,6,7,0",
"eeeBeReeeeBeBeeeeReBeeeeRBReeeeRRReRBRBBBR,6,7,5",
"eeeeBeeeeeeBeeeeeeBReeeeeRBReeReRBBBRRBRBR,6,7,6",
"BeeeeeBReeeeeBReeeeeRBeReReBBRReBRBBBRRBRR,6,7,5",
"ReeeeeRBeeeeeRBeeeeeRRRBeBeBBBReRBBRRRBRBB,6,7,5",
"eeeeeeeeeeeeeeReRBeeeBeRBBeBReRRBBRRRBRRBB,6,7,0",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRReeeBRBRBBB,6,7,0",
"eeeeeeeeeeeeeeBRBReBeBRBReBeBRRBRBRRBRRBBR,6,7,0",
"eBeeReReBeeBeBeBeeRBReReeRRBBBBRBRRRRBBBRR,6,7,4",
"eeBReeBeeRReeBeeBBeBReBBReBRBRRReRRBRBBRRB,6,7,4",
"BeeBBeeReeBReeReeBReeBeeRBeeBeeRReeBRBRRRB,6,7,4",
"eeeeeeeeeeeeeeeReeeeeBReBRRBRRBBRBRBRRBRBB,6,7,0",
"eBeBRReeReRBReeBeRBReeBeBBReRBRBRBBBRRRBRB,6,7,0",
"eeeeeeeeeReeeeeeBReReeeRBRRReeBBRRBBRBBRBB,6,7,0",
"ReBeeRRBeReeRRReBeeBBBeBeeBRRBReeRBBRBRBBR,6,7,3",
"BeeeeBeBeeeeReBeeeeReReeeeBeBReeRReRRBBRBB,6,7,5",
"eReeBeeeBeeReeeReeReeBReeReeBBReBReBBRBRBR,6,7,5",
"ReeeeeBBeBeeeRBeBeeeBBRRBeRRRRRBeRRBRBRBBB,6,7,5",
"eeeeeeeeeeeeeeBeeeeeeBRRBeeRBRBBeRRBRBBRRB,6,7,0",
"eeeRRReeeeBBBeeeeBRReeeeBRBeeeRRBReRBBBRBB,6,7,4",
"eeeeeeeReeeeeeBeeeBeeReeeReeBeeeBeRBRRBBRB,6,7,7",
"eeeReeReeeBeeReeeReeBeeeReeReeBBeBRBRBBBRR,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeRRRBBBB,6,7,0",
"BeReReeReBeBeeReReReeBRReBeeBBBRBRRBRBRBRB,6,7,4",
"eeBeeRReRBeeBBeRBeeRRRRReeRBRBBeeBRBBBRRBB,6,7,4",
"BeeeRBRReeeBRBReeeBBBBeReRBRReBRRBBRBRBRRB,6,7,3",
"eeeeeeBeeeeeeBReeeeeRReBeRBBBeBeRRRRBBBRBR,6,7,6",
"eeeeeBReReeeRBeReeeRBeBeeeRReBeeBBBRBBRRRB,6,7,5",
"eeReReeeeReBeeeeBeBeeeeReRReeRRBRBeBBBRBBB,6,7,5",
"RReRReRBBeBBeRRReRReBBReBBRBRBeBRBRBBBRBRB,6,7,2",
"eeBBeeeeeRReeeeeRReeeeeBBBeeBeRRBeeRBBRRRB,6,7,5",
"ReBRReeBeRBRReReBBBReReBRBRBBeBRBBRBRRBRBR,6,7,3",
"eeeeeeeeeeeeeeeeeeeeeeeeeeeeBBRRRReRRBBBRB,6,7,0",
"eBeeeeeeBeeeeeeBeeeReeReBeReeReBeBRRBBRRBR,6,7,6",
"eBeeeeeeBeeeeeeReeeeeeReBeeeBBeBeReRBRRRBR,6,7,6",
"eeBReeeeeRBeeeReBReeeBeBReReBBRBeBeRBRRBBR,6,7,5",
"eeBeeeeeeBeeeeeeReeeeeeReeBeeRBRRReBRBBRBB,6,7,6",
"eReeBeReBeeReBeReeReReBeeBBReReBBRBBRRRBBR,6,7,4",
"eeBeeeBeeBeeeBeeReeeBeRBeReRRBReRRBRBBRBRB,6,7,5",
"eeeRBeeeeeBBeeeeeRBeeeeeRReeBeeRBeRRBBBRRR,6,7,5",
"eeReeBeeRBeeReeRReeReeRReeBBRBBeBBBBBBRRBR,6,7,5",
"eeBeeReeeBeeBeeeReeReeeRRBBeRBRBRRRRBBBRBB,6,7,5",
"eeeeeeeeeeeeeeBeeeeeeBBReRBRRRBBBRBRBBBRRR,6,7,0",
"eeeeeeeeeeeeeeBeeeeeeBBRRReeBRRBReeBBRBBRR,6,7,0",
"ReReeeeRRReeeeBBReeeeBRBeReeBBBRRBBRBBRBBR,6,7,5",
"BBeeeeeRReeeeeBBeeeeeRRReeeRRBBRBeRBBRBBBR,6,7,5",
"RReeeeeBBeeeeeRReeeeeBRBRBeeRBBBRBeRRRBBBR,6,7,5",
"eeeeeeeeeeeeeeBeReeeeBeBRRRBReBBRRBRRBBBRR,6,7,0",
"BeeeBeRReeeReRReeeBeRBBeeBeBRBeeRBRBBBRRBR,6,7,4",
"eeeeReReeeeBRBeeeeBRBeeeeBBBBReBRRRRBRRBRB,6,7,5",
"eeeeeeeeeeeeeeeeeeeeeBBBBeeeBRRRBBRRBRRRBR,6,7,0",
"ReReeBeBeReeBeBeBeeBeBRBeeReRRRBeBRRBRRBBR,6,7,4",
"BeRReRBBeBBeBBReRBeRBBeBReBRReBReBRRRBRRBR,6,7,2",
"eeBBeeReeRBeeReeBBeRReBBReBBRRRBBRRBBRBRRB,6,7,4",
"eeeeeeeeeeeeeeRBeeeeeBBeBeeBRBeReRRRBRBBRR,6,7,0",
"ReReRBBRRBeBRRRBReRRRBRBeBBBRBBeBBRRBBRBRB,6,7,2",
